ตลาดส่งออกสำคัญของไทย  ปี 2559 - 2562(มกราคม - เมษายน),,,,,,,,,,,,,
มูลค่า : ล้านบาท,,,,,,,,,,,,,
   หมู่เกาะฟอล์กแลนด์,233,1.54,222,3.71,231,1.22,222,1.22,221,1.47,141.75,-67.22,20.54
   SAINT MARTIN (FRENCH PART),209,25.25,215,14.54,199,49.20,188,26.82,222,2.66,-42.43,238.48,-90.08
   มอนต์เซอร์รัต,232,2.73,223,3.48,220,9.62,225,.57,223,2.23,27.34,176.70,290.50
   โตกีลู,,,,,232,1.19,223,1.19,224,.75,,,-37.11
   เซาโตเมและปรินซิเป,214,15.28,217,11.94,222,9.15,220,1.91,225,.68,-21.85,-23.40,-64.49
   ตูวาลู,227,4.07,232,1.50,230,1.50,228,.31,226,1.07,-63.03,-0.39,249.41
   หมู่เกาะโอลันด์,,,231,1.72,227,2.52,226,.54,227,.63,,47.00,15.39
"   BONAIRE,SAINT EUSTATIUS AND SABA",236,.58,230,1.81,234,.82,224,.57,228,.38,215.40,-54.81,-33.19
   เซนต์บาร์เธเลมี,231,3.25,226,2.93,218,13.07,,,229,1.45,-9.97,346.58,
   บริติชอินเดียนโอเชียน,,,216,12.07,233,.91,234,.07,230,.21,,-92.46,196.40
   นครวาติกัน,220,6.85,221,7.93,223,5.76,221,1.79,231,.17,15.77,-27.43,-90.58
   หมู่เกาะคริสต์มาส,,,237,.10,245,.06,235,.06,232,.04,,-40.89,-38.00
   ยูเอส ไมเนอร์,226,4.08,240,.01,229,1.64,236,.06,233,.03,-99.69,"12,809.45",-49.56
   JERSEY,240,.19,241,.00,239,.23,,,234,.03,-99.79,"58,500.00",
   กรีนแลนด์ (เดนมาร์ก),237,.29,238,.09,240,.22,238,.03,235,.01,-68.40,141.73,-73.72
   หมู่เกาะเฮิร์ทและแมคโดแนล,,,,,236,.56,227,.33,236,.00,,,-99.88
  ที่มา : ศูนย์เทคโนโลยีสารสนเทศและการสื่อสาร สำนักงานปลัดกระทรวงพาณิชย์ โดยความร่วมมือจากกรมศุลกากร,,,,,,,,,,,,,
